ID,Product
625,Non-Customer
6188,Non-Customer
11669,V-Pet
3035,Non-Customer
12208,V-Pet
8868,Non-Customer
6982,Non-Customer
1635,Non-Customer
8004,Non-Customer
5774,Non-Customer
8336,Non-Customer
2145,Non-Customer
8082,V-Auto
12376,V-Auto
8207,Non-Customer
3428,Non-Customer
415,Non-Customer
7711,V-Auto
2310,Non-Customer
5964,Non-Customer
2551,V-Bag
5376,Non-Customer
11291,V-Pet
12564,V-Auto
7382,V-Pet
3219,Non-Customer
3901,Non-Customer
7080,Non-Customer
4746,Non-Customer
8115,Non-Customer
6205,Non-Customer
10251,Non-Customer
12716,Non-Customer
3641,Non-Customer
2675,Non-Customer
832,V-Pet
7794,Non-Customer
302,Non-Customer
2274,V-Auto
2860,V-Auto
4747,Non-Customer
10070,Non-Customer
4453,Non-Customer
5939,Non-Customer
4025,Non-Customer
8417,Non-Customer
7223,V-Pet
7439,Non-Customer
3949,Non-Customer
2453,Non-Customer
6638,Non-Customer
10539,Non-Customer
3265,Non-Customer
4083,Non-Customer
5253,Non-Customer
10155,Non-Customer
1662,Non-Customer
10100,Non-Customer
3360,Non-Customer
8949,Non-Customer
3520,Non-Customer
12430,Non-Customer
4882,Non-Customer
4691,Non-Customer
4358,Non-Customer
7130,Non-Customer
5162,V-Bag
9213,Non-Customer
4846,Non-Customer
8855,Non-Customer
2633,Non-Customer
11416,Non-Customer
6744,Non-Customer
8122,Non-Customer
11966,Non-Customer
12173,Non-Customer
8782,Non-Customer
11550,Non-Customer
8862,Non-Customer
1412,Non-Customer
784,V-Pet
5274,Non-Customer
4355,V-Pet
1917,V-Pet
3,Non-Customer
9279,V-Pet
6097,V-Pet
4154,V-Pet
12399,Non-Customer
2625,V-Pet
5775,Non-Customer
115,V-Auto
7650,Non-Customer
8825,Non-Customer
3227,V-Pet
10761,Non-Customer
5059,Non-Customer
1627,Non-Customer
648,Non-Customer
9447,Non-Customer
12553,Non-Customer
6158,Non-Customer
323,Non-Customer
8516,V-Pet
2781,Non-Customer
11787,Non-Customer
11099,Non-Customer
6741,Non-Customer
11293,Non-Customer
9352,Non-Customer
7651,Non-Customer
7350,V-Pet
12136,Non-Customer
7351,Non-Customer
11601,Non-Customer
3031,Non-Customer
11871,Non-Customer
5784,V-Pet
12340,V-Bag
2125,Non-Customer
1120,Non-Customer
1799,Non-Customer
3104,Non-Customer
5124,Non-Customer
1673,Non-Customer
10232,Non-Customer
12319,V-Pet
3145,V-Pet
12245,Non-Customer
3711,Non-Customer
3434,Non-Customer
4295,Non-Customer
5080,Non-Customer
11590,Non-Customer
446,Non-Customer
7881,Non-Customer
7494,Non-Customer
1033,Non-Customer
6923,Non-Customer
8909,Non-Customer
127,Non-Customer
2120,Non-Customer
5718,Non-Customer
11134,Non-Customer
12695,Non-Customer
12224,Non-Customer
9435,Non-Customer
8923,Non-Customer
5558,Non-Customer
12098,Non-Customer
8078,Non-Customer
10789,Non-Customer
1218,Non-Customer
2882,Non-Customer
8893,Non-Customer
9001,Non-Customer
6121,V-Pet
3394,V-Pet
4285,V-Pet
795,Non-Customer
7446,Non-Customer
4728,Non-Customer
8899,Non-Customer
3850,V-Pet
3632,Non-Customer
4582,Non-Customer
6259,Non-Customer
1444,Non-Customer
10099,Non-Customer
4832,Non-Customer
10014,Non-Customer
3913,Non-Customer
2166,Non-Customer
6048,Non-Customer
7087,Non-Customer
6738,Non-Customer
2397,Non-Customer
3069,V-Pet
8322,V-Pet
6862,Non-Customer
6680,V-Pet
7345,Non-Customer
7950,Non-Customer
8125,Non-Customer
1435,Non-Customer
8389,Non-Customer
6729,V-Pet
1521,Non-Customer
8064,Non-Customer
1742,Non-Customer
5853,Non-Customer
9135,V-Pet
8324,Non-Customer
3489,Non-Customer
12069,Non-Customer
7244,Non-Customer
11308,V-Auto
4672,V-Pet
6156,V-Bag
25,Non-Customer
6622,V-Pet
5076,Non-Customer
8877,Non-Customer
5555,V-Bag
11164,Non-Customer
1829,Non-Customer
9912,V-Pet
8320,Non-Customer
231,V-Pet
8254,V-Pet
646,Non-Customer
6237,V-Pet
2106,Non-Customer
3495,Non-Customer
4026,Non-Customer
819,V-Pet
3387,Non-Customer
4430,Non-Customer
10965,Non-Customer
4109,Non-Customer
7354,V-Bag
1182,V-Pet
8630,V-Pet
9195,Non-Customer
237,Non-Customer
6136,Non-Customer
8048,Non-Customer
8947,V-Bag
8978,V-Pet
2320,Non-Customer
9157,V-Pet
6999,V-Bag
12701,Non-Customer
904,Non-Customer
6250,Non-Customer
8276,V-Bag
5863,Non-Customer
7022,V-Pet
614,Non-Customer
4871,Non-Customer
9817,Non-Customer
538,Non-Customer
10948,Non-Customer
7452,Non-Customer
7769,Non-Customer
4557,V-Pet
8338,Non-Customer
5250,Non-Customer
11337,V-Pet
12286,Non-Customer
7019,Non-Customer
7190,Non-Customer
2028,Non-Customer
1794,Non-Customer
8507,Non-Customer
4476,Non-Customer
9788,Non-Customer
12114,V-Auto
4807,Non-Customer
12132,Non-Customer
3248,Non-Customer
530,V-Pet
4798,Non-Customer
2040,Non-Customer
5106,Non-Customer
495,Non-Customer
11150,Non-Customer
1093,Non-Customer
353,Non-Customer
11089,Non-Customer
1830,Non-Customer
7819,Non-Customer
4508,Non-Customer
10483,Non-Customer
2543,Non-Customer
9608,Non-Customer
7110,V-Pet
8045,V-Pet
4698,Non-Customer
12276,Non-Customer
6652,Non-Customer
1774,V-Auto
4862,Non-Customer
12238,Non-Customer
7952,Non-Customer
8453,Non-Customer
5094,V-Pet
2199,Non-Customer
2796,Non-Customer
6478,V-Pet
8287,Non-Customer
6359,V-Pet
7055,V-Pet
11690,Non-Customer
6539,Non-Customer
10153,Non-Customer
8932,Non-Customer
9402,V-Pet
3533,Non-Customer
2623,V-Pet
7343,Non-Customer
381,Non-Customer
11087,Non-Customer
6658,Non-Customer
7013,Non-Customer
5143,V-Auto
7028,V-Pet
109,Non-Customer
4267,Non-Customer
12023,Non-Customer
3113,Non-Customer
3239,Non-Customer
4982,Non-Customer
9207,Non-Customer
1079,Non-Customer
7282,Non-Customer
8410,Non-Customer
7869,Non-Customer
3025,Non-Customer
3574,Non-Customer
2324,Non-Customer
12078,V-Pet
3613,Non-Customer
7062,Non-Customer
2264,Non-Customer
10936,Non-Customer
5744,Non-Customer
2776,Non-Customer
8027,Non-Customer
270,V-Pet
4310,Non-Customer
1882,V-Auto
9321,V-Pet
9836,Non-Customer
5324,Non-Customer
12688,Non-Customer
9316,Non-Customer
12568,Non-Customer
12750,Non-Customer
5151,Non-Customer
8767,Non-Customer
1025,V-Pet
8761,Non-Customer
2354,Non-Customer
4595,Non-Customer
788,V-Pet
7834,V-Pet
4973,V-Pet
4596,Non-Customer
5895,Non-Customer
3743,Non-Customer
10516,Non-Customer
4510,Non-Customer
2925,Non-Customer
6283,Non-Customer
12328,Non-Customer
4696,Non-Customer
4564,Non-Customer
10572,Non-Customer
7332,Non-Customer
11680,V-Pet
3676,Non-Customer
4594,V-Pet
7561,Non-Customer
11281,Non-Customer
6179,Non-Customer
8999,Non-Customer
4561,Non-Customer
2662,Non-Customer
11985,Non-Customer
868,Non-Customer
12361,Non-Customer
5926,Non-Customer
10410,V-Bag
5116,Non-Customer
12658,Non-Customer
7286,Non-Customer
6332,Non-Customer
5544,V-Pet
667,Non-Customer
733,Non-Customer
177,Non-Customer
10308,Non-Customer
11402,V-Pet
9799,V-Pet
2252,Non-Customer
6355,V-Auto
12279,V-Auto
8397,V-Auto
2974,Non-Customer
949,Non-Customer
10460,Non-Customer
1528,Non-Customer
2752,Non-Customer
2224,Non-Customer
3455,Non-Customer
6292,Non-Customer
1490,Non-Customer
11711,Non-Customer
10053,Non-Customer
4655,Non-Customer
8461,V-Pet
12192,Non-Customer
7315,Non-Customer
3051,Non-Customer
10300,Non-Customer
11441,Non-Customer
3797,Non-Customer
3259,Non-Customer
11950,Non-Customer
12474,Non-Customer
9715,Non-Customer
1390,Non-Customer
12041,V-Pet
8350,Non-Customer
10221,Non-Customer
3072,Non-Customer
6088,Non-Customer
10496,Non-Customer
11867,Non-Customer
93,V-Pet
12322,Non-Customer
2735,Non-Customer
466,Non-Customer
286,Non-Customer
6971,Non-Customer
7304,Non-Customer
8085,Non-Customer
10891,Non-Customer
8936,Non-Customer
7789,Non-Customer
272,Non-Customer
4593,Non-Customer
11186,Non-Customer
4730,Non-Customer
7029,V-Pet
10912,Non-Customer
9151,V-Pet
8124,Non-Customer
12316,V-Pet
5182,Non-Customer
2208,V-Pet
4102,Non-Customer
11358,V-Pet
967,V-Auto
513,Non-Customer
10179,Non-Customer
6697,Non-Customer
5413,V-Pet
1215,Non-Customer
8966,Non-Customer
2714,Non-Customer
2057,Non-Customer
3415,Non-Customer
4682,V-Pet
9774,Non-Customer
7322,Non-Customer
6511,Non-Customer
11768,Non-Customer
12497,Non-Customer
7045,V-Pet
8880,Non-Customer
5629,Non-Customer
3544,Non-Customer
8250,Non-Customer
3904,Non-Customer
1454,Non-Customer
11185,Non-Customer
7770,Non-Customer
9579,Non-Customer
2366,Non-Customer
202,Non-Customer
6813,Non-Customer
1612,Non-Customer
8470,Non-Customer
3510,Non-Customer
1441,Non-Customer
12080,V-Bag
10025,Non-Customer
910,Non-Customer
11689,Non-Customer
12551,Non-Customer
10321,Non-Customer
8468,V-Pet
8555,Non-Customer
11791,Non-Customer
9685,Non-Customer
3375,Non-Customer
1571,Non-Customer
10219,V-Pet
3937,Non-Customer
12103,Non-Customer
5620,V-Pet
10927,V-Pet
1875,Non-Customer
10944,Non-Customer
11101,Non-Customer
7955,Non-Customer
3752,Non-Customer
45,Non-Customer
7098,Non-Customer
12000,Non-Customer
6114,Non-Customer
10703,Non-Customer
7556,Non-Customer
12412,Non-Customer
10198,V-Pet
10934,V-Pet
10350,V-Pet
5351,Non-Customer
3951,Non-Customer
2234,Non-Customer
1344,Non-Customer
8628,Non-Customer
1130,V-Pet
280,Non-Customer
7082,Non-Customer
12409,Non-Customer
12697,V-Pet
3322,Non-Customer
11485,Non-Customer
6803,Non-Customer
8561,V-Pet
545,Non-Customer
9322,V-Pet
7384,Non-Customer
2111,Non-Customer
8262,Non-Customer
1700,Non-Customer
5910,Non-Customer
8643,Non-Customer
3657,V-Pet
6065,V-Pet
8763,Non-Customer
10021,Non-Customer
10199,Non-Customer
11326,Non-Customer
5961,V-Pet
5888,Non-Customer
9242,Non-Customer
11798,Non-Customer
11381,Non-Customer
11605,Non-Customer
643,Non-Customer
7655,V-Auto
4713,Non-Customer
3791,Non-Customer
2855,Non-Customer
10075,Non-Customer
9792,Non-Customer
9147,Non-Customer
11532,Non-Customer
12215,Non-Customer
6236,Non-Customer
526,Non-Customer
4739,Non-Customer
12368,Non-Customer
4436,Non-Customer
5044,Non-Customer
12630,V-Pet
5966,Non-Customer
9712,Non-Customer
9670,V-Pet
8429,V-Pet
4928,V-Pet
3709,Non-Customer
1532,Non-Customer
9366,Non-Customer
3373,Non-Customer
1976,Non-Customer
9870,V-Pet
1915,Non-Customer
2157,Non-Customer
10938,V-Pet
7075,Non-Customer
7184,Non-Customer
4334,Non-Customer
12045,Non-Customer
3284,Non-Customer
863,Non-Customer
12306,Non-Customer
9978,Non-Customer
12139,V-Pet
8664,Non-Customer
1436,Non-Customer
1341,Non-Customer
6431,Non-Customer
6507,Non-Customer
6224,Non-Customer
2104,Non-Customer
4213,Non-Customer
9271,Non-Customer
3858,Non-Customer
11813,Non-Customer
5378,Non-Customer
7529,Non-Customer
774,Non-Customer
2902,V-Pet
7392,V-Pet
848,Non-Customer
4837,Non-Customer
8413,Non-Customer
1982,Non-Customer
10213,Non-Customer
10345,Non-Customer
6269,Non-Customer
12725,Non-Customer
3018,Non-Customer
2196,Non-Customer
357,Non-Customer
6406,Non-Customer
12410,V-Auto
9811,Non-Customer
3134,Non-Customer
12479,Non-Customer
8101,V-Auto
2642,Non-Customer
5070,Non-Customer
10816,Non-Customer
1150,V-Pet
6536,Non-Customer
5402,Non-Customer
6724,Non-Customer
7113,Non-Customer
7639,V-Pet
5517,Non-Customer
10669,Non-Customer
10047,Non-Customer
73,Non-Customer
12112,Non-Customer
164,Non-Customer
10129,Non-Customer
4665,Non-Customer
166,Non-Customer
1541,V-Pet
9002,Non-Customer
2701,Non-Customer
6568,V-Bag
10981,Non-Customer
8170,Non-Customer
12194,Non-Customer
1503,V-Pet
9564,Non-Customer
5280,Non-Customer
11955,Non-Customer
8240,Non-Customer
6553,Non-Customer
7501,Non-Customer
12648,Non-Customer
5362,Non-Customer
1110,V-Pet
4748,Non-Customer
1214,Non-Customer
6068,Non-Customer
12500,Non-Customer
9143,V-Pet
10060,Non-Customer
4491,Non-Customer
487,Non-Customer
9368,Non-Customer
5715,Non-Customer
104,Non-Customer
2308,Non-Customer
5955,Non-Customer
8739,Non-Customer
10081,V-Pet
470,Non-Customer
11865,Non-Customer
1222,Non-Customer
4956,Non-Customer
4715,Non-Customer
8563,Non-Customer
12584,Non-Customer
7266,Non-Customer
7956,Non-Customer
12708,Non-Customer
8948,Non-Customer
6029,Non-Customer
1643,Non-Customer
1802,Non-Customer
5870,V-Pet
11165,V-Pet
5992,Non-Customer
11936,Non-Customer
12536,Non-Customer
9115,Non-Customer
9676,V-Pet
4687,V-Bag
1623,Non-Customer
10284,Non-Customer
10384,V-Pet
3899,Non-Customer
4365,Non-Customer
3173,Non-Customer
12667,Non-Customer
7963,Non-Customer
5758,Non-Customer
11566,V-Pet
11104,Non-Customer
7362,Non-Customer
12040,Non-Customer
3523,Non-Customer
10011,Non-Customer
4718,Non-Customer
4884,Non-Customer
2942,Non-Customer
10450,Non-Customer
923,Non-Customer
7511,V-Pet
5530,V-Pet
9334,Non-Customer
5218,Non-Customer
8070,Non-Customer
12162,Non-Customer
12280,V-Pet
7276,Non-Customer
4282,V-Pet
1565,Non-Customer
10505,Non-Customer
7039,Non-Customer
5993,V-Pet
5231,Non-Customer
5702,Non-Customer
867,Non-Customer
5872,Non-Customer
4689,Non-Customer
2777,Non-Customer
2511,V-Pet
2627,Non-Customer
1350,Non-Customer
3361,Non-Customer
3950,Non-Customer
3210,Non-Customer
188,Non-Customer
6746,Non-Customer
4464,V-Auto
12167,V-Auto
8502,V-Pet
8253,Non-Customer
11460,Non-Customer
6185,Non-Customer
7118,Non-Customer
8744,Non-Customer
5432,Non-Customer
9178,Non-Customer
8457,Non-Customer
593,Non-Customer
10813,Non-Customer
11719,Non-Customer
666,Non-Customer
10006,Non-Customer
8824,V-Pet
9501,Non-Customer
12502,V-Pet
6209,Non-Customer
3817,Non-Customer
7660,Non-Customer
11313,V-Pet
10301,V-Pet
3921,Non-Customer
7156,Non-Customer
12314,Non-Customer
12462,Non-Customer
7514,Non-Customer
8381,Non-Customer
4000,Non-Customer
12271,Non-Customer
7515,Non-Customer
9327,Non-Customer
2225,Non-Customer
10667,Non-Customer
2271,Non-Customer
113,Non-Customer
5683,Non-Customer
7776,Non-Customer
2429,Non-Customer
5913,Non-Customer
1671,Non-Customer
7437,Non-Customer
4008,Non-Customer
10088,Non-Customer
4311,Non-Customer
1518,Non-Customer
3799,Non-Customer
11586,Non-Customer
9278,V-Pet
11182,V-Pet
5807,Non-Customer
2764,V-Pet
7070,Non-Customer
5232,Non-Customer
12260,Non-Customer
6243,Non-Customer
9430,Non-Customer
3082,V-Pet
1189,Non-Customer
11851,Non-Customer
6444,Non-Customer
2904,Non-Customer
7213,Non-Customer
10078,Non-Customer
11445,Non-Customer
850,Non-Customer
10519,Non-Customer
5513,Non-Customer
6051,Non-Customer
12482,Non-Customer
6328,Non-Customer
6241,Non-Customer
10681,Non-Customer
12051,Non-Customer
5515,Non-Customer
8200,Non-Customer
8331,Non-Customer
2089,Non-Customer
2578,Non-Customer
6820,Non-Customer
11344,V-Bag
9234,Non-Customer
271,Non-Customer
6827,V-Pet
6012,V-Bag
3283,Non-Customer
8925,V-Auto
4406,V-Bag
4601,V-Pet
2037,V-Pet
1824,Non-Customer
9553,Non-Customer
5226,Non-Customer
712,Non-Customer
4961,V-Pet
11919,Non-Customer
8735,Non-Customer
2472,Non-Customer
12513,V-Bag
1956,V-Pet
3963,Non-Customer
5712,Non-Customer
9895,Non-Customer
8537,Non-Customer
1526,Non-Customer
11068,Non-Customer
2856,Non-Customer
10013,Non-Customer
480,V-Pet
1990,Non-Customer
6580,Non-Customer
1854,Non-Customer
2019,Non-Customer
176,Non-Customer
7933,Non-Customer
5221,Non-Customer
229,Non-Customer
2043,Non-Customer
11228,Non-Customer
11695,Non-Customer
806,Non-Customer
9928,Non-Customer
9412,Non-Customer
11660,V-Pet
3739,Non-Customer
9082,Non-Customer
16,V-Pet
4360,V-Pet
5175,Non-Customer
9104,Non-Customer
668,Non-Customer
10864,Non-Customer
5574,Non-Customer
5801,Non-Customer
510,Non-Customer
9122,Non-Customer
4027,Non-Customer
4244,Non-Customer
12729,Non-Customer
10055,Non-Customer
12421,Non-Customer
9963,Non-Customer
2132,V-Bag
1363,Non-Customer
4278,Non-Customer
10953,V-Bag
4425,Non-Customer
11058,Non-Customer
10794,V-Pet
6231,Non-Customer
6549,Non-Customer
6416,V-Auto
2490,V-Auto
4989,Non-Customer
9380,Non-Customer
1467,Non-Customer
5435,V-Pet
12066,Non-Customer
8456,Non-Customer
10982,Non-Customer
3480,Non-Customer
7648,Non-Customer
12021,Non-Customer
9939,V-Pet
9344,Non-Customer
2909,Non-Customer
8669,Non-Customer
3437,Non-Customer
4936,Non-Customer
8646,V-Pet
2513,Non-Customer
8157,Non-Customer
4405,Non-Customer
1272,Non-Customer
11351,Non-Customer
11898,Non-Customer
10882,Non-Customer
4931,V-Pet
1451,V-Pet
3266,Non-Customer
803,Non-Customer
5452,Non-Customer
10885,Non-Customer
8283,Non-Customer
841,Non-Customer
3886,Non-Customer
8248,Non-Customer
3413,Non-Customer
8446,V-Pet
1542,Non-Customer
7203,Non-Customer
1675,Non-Customer
4368,Non-Customer
3029,Non-Customer
11175,Non-Customer
10563,Non-Customer
3936,Non-Customer
10727,Non-Customer
3738,Non-Customer
9175,Non-Customer
7281,Non-Customer
10126,Non-Customer
4061,Non-Customer
11990,Non-Customer
802,Non-Customer
4189,Non-Customer
5251,Non-Customer
11520,Non-Customer
384,V-Pet
12122,Non-Customer
3390,Non-Customer
431,Non-Customer
254,Non-Customer
2093,Non-Customer
6016,Non-Customer
11615,V-Pet
6131,Non-Customer
4513,Non-Customer
5564,Non-Customer
9560,V-Auto
2314,Non-Customer
7333,Non-Customer
2946,Non-Customer
2257,Non-Customer
9292,Non-Customer
4900,Non-Customer
9313,Non-Customer
1167,Non-Customer
2076,Non-Customer
12241,Non-Customer
11558,Non-Customer
7780,V-Pet
5311,Non-Customer
64,Non-Customer
553,Non-Customer
1494,V-Bag
6077,Non-Customer
335,Non-Customer
1229,V-Pet
9635,Non-Customer
5982,Non-Customer
9419,Non-Customer
1243,Non-Customer
2193,V-Pet
5261,Non-Customer
326,Non-Customer
6938,Non-Customer
5431,Non-Customer
3226,Non-Customer
5595,V-Pet
8376,Non-Customer
8538,Non-Customer
4588,Non-Customer
5977,Non-Customer
5697,Non-Customer
2898,Non-Customer
252,V-Pet
9164,Non-Customer
8845,Non-Customer
3151,Non-Customer
26,Non-Customer
3485,Non-Customer
5601,V-Pet
4034,V-Pet
12343,Non-Customer
2708,Non-Customer
7826,Non-Customer
2300,V-Bag
6557,Non-Customer
12490,Non-Customer
132,V-Pet
6690,Non-Customer
4674,Non-Customer
7180,Non-Customer
9485,Non-Customer
10447,Non-Customer
619,Non-Customer
6427,V-Auto
2945,V-Auto
4193,V-Auto
912,Non-Customer
704,Non-Customer
7993,Non-Customer
12155,Non-Customer
2975,Non-Customer
7901,Non-Customer
12436,Non-Customer
3106,Non-Customer
4190,Non-Customer
4670,Non-Customer
4633,Non-Customer
8205,Non-Customer
4386,Non-Customer
10913,Non-Customer
3393,Non-Customer
11522,Non-Customer
3783,Non-Customer
2998,Non-Customer
3864,Non-Customer
782,Non-Customer
8522,Non-Customer
8018,Non-Customer
1149,Non-Customer
7890,V-Pet
8910,V-Bag
10812,Non-Customer
4785,Non-Customer
7041,Non-Customer
9355,Non-Customer
11928,Non-Customer
9261,Non-Customer
8388,Non-Customer
3766,Non-Customer
494,Non-Customer
6603,Non-Customer
2483,Non-Customer
3599,Non-Customer
8484,Non-Customer
7348,Non-Customer
8475,Non-Customer
11765,Non-Customer
4826,Non-Customer
8515,V-Pet
3906,Non-Customer
6027,Non-Customer
2709,Non-Customer
5356,V-Pet
11254,Non-Customer
6119,Non-Customer
748,Non-Customer
5708,Non-Customer
1184,V-Pet
11707,V-Bag
8026,Non-Customer
6876,Non-Customer
746,Non-Customer
8529,Non-Customer
4765,Non-Customer
269,Non-Customer
5962,Non-Customer
1392,Non-Customer
2600,V-Pet
12687,Non-Customer
2932,Non-Customer
10742,Non-Customer
5632,Non-Customer
808,Non-Customer
9288,Non-Customer
5937,Non-Customer
3338,Non-Customer
12104,Non-Customer
3439,Non-Customer
677,Non-Customer
10967,Non-Customer
3482,Non-Customer
771,Non-Customer
6035,Non-Customer
11176,Non-Customer
718,Non-Customer
8962,Non-Customer
5073,Non-Customer
7358,V-Pet
3577,Non-Customer
7010,Non-Customer
1322,Non-Customer
12291,Non-Customer
2305,V-Pet
813,Non-Customer
659,Non-Customer
10036,Non-Customer
5488,Non-Customer
2386,Non-Customer
7548,Non-Customer
212,Non-Customer
11374,Non-Customer
7989,Non-Customer
1210,Non-Customer
6055,Non-Customer
1499,Non-Customer
1109,Non-Customer
4591,Non-Customer
7476,Non-Customer
7466,Non-Customer
3213,Non-Customer
6877,Non-Customer
4598,Non-Customer
4622,V-Pet
6956,Non-Customer
616,Non-Customer
6216,Non-Customer
1014,Non-Customer
5252,Non-Customer
6948,Non-Customer
11738,Non-Customer
7054,Non-Customer
7725,Non-Customer
4635,Non-Customer
291,Non-Customer
10702,Non-Customer
3795,Non-Customer
9245,Non-Customer
10818,Non-Customer
9732,Non-Customer
5478,Non-Customer
8360,V-Pet
8872,Non-Customer
758,Non-Customer
5180,V-Pet
2834,Non-Customer
3464,Non-Customer
6263,Non-Customer
9764,Non-Customer
2319,Non-Customer
2506,Non-Customer
4363,Non-Customer
1536,V-Pet
10546,Non-Customer
2786,Non-Customer
5327,Non-Customer
5050,Non-Customer
2437,Non-Customer
12574,Non-Customer
11795,Non-Customer
9900,V-Pet
10700,Non-Customer
5016,Non-Customer
3964,Non-Customer
3185,Non-Customer
8583,Non-Customer
6290,Non-Customer
9280,V-Pet
3041,Non-Customer
6989,Non-Customer
3166,Non-Customer
11032,Non-Customer
9425,Non-Customer
3556,Non-Customer
1897,V-Bag
3803,Non-Customer
7806,Non-Customer
4127,Non-Customer
10507,V-Pet
6252,V-Pet
2427,V-Auto
3238,Non-Customer
4276,Non-Customer
7057,Non-Customer
6436,V-Pet
245,Non-Customer
1941,Non-Customer
3616,Non-Customer
705,Non-Customer
5419,Non-Customer
378,Non-Customer
10073,Non-Customer
6165,Non-Customer
11325,Non-Customer
6933,Non-Customer
11626,Non-Customer
5571,Non-Customer
4939,Non-Customer
7692,Non-Customer
7968,Non-Customer
12600,Non-Customer
4394,Non-Customer
14,Non-Customer
5031,V-Bag
6479,Non-Customer
5766,Non-Customer
169,V-Pet
12144,Non-Customer
8162,Non-Customer
10090,Non-Customer
10244,Non-Customer
7592,Non-Customer
11667,V-Auto
6340,Non-Customer
5357,Non-Customer
10169,Non-Customer
8707,Non-Customer
8284,Non-Customer
9970,Non-Customer
1859,Non-Customer
2804,Non-Customer
913,Non-Customer
1354,Non-Customer
9330,Non-Customer
10432,Non-Customer
8697,Non-Customer
7151,Non-Customer
2062,Non-Customer
5201,Non-Customer
2537,Non-Customer
9444,Non-Customer
2552,Non-Customer
9101,Non-Customer
9137,Non-Customer
6941,Non-Customer
1257,V-Bag
6100,Non-Customer
10990,V-Pet
4975,V-Pet
9859,Non-Customer
7238,Non-Customer
5579,Non-Customer
12741,Non-Customer
10718,Non-Customer
1064,Non-Customer
1057,Non-Customer
2226,Non-Customer
1754,V-Pet
10267,Non-Customer
2800,Non-Customer
11183,Non-Customer
12448,Non-Customer
11774,V-Pet
4161,Non-Customer
9017,Non-Customer
5170,V-Pet
6550,V-Pet
1330,Non-Customer
6992,Non-Customer
9314,V-Pet
7516,Non-Customer
3607,Non-Customer
7220,Non-Customer
7128,Non-Customer
10491,Non-Customer
3081,V-Auto
8579,Non-Customer
10951,Non-Customer
11231,Non-Customer
6178,Non-Customer
3038,Non-Customer
9367,Non-Customer
7754,Non-Customer
1117,Non-Customer
6586,Non-Customer
8904,Non-Customer
9848,Non-Customer
8818,Non-Customer
4795,V-Bag
11408,Non-Customer
3074,Non-Customer
5531,Non-Customer
7132,Non-Customer
3742,Non-Customer
4345,Non-Customer
7552,Non-Customer
6853,Non-Customer
10726,Non-Customer
6348,Non-Customer
3070,Non-Customer
7280,Non-Customer
9326,Non-Customer
1857,Non-Customer
9499,Non-Customer
4474,Non-Customer
5568,Non-Customer
6947,Non-Customer
12002,Non-Customer
814,Non-Customer
6162,Non-Customer
11730,V-Pet
6794,Non-Customer
9491,Non-Customer
1337,Non-Customer
9652,Non-Customer
1176,Non-Customer
6346,Non-Customer
154,Non-Customer
418,Non-Customer
10738,Non-Customer
877,Non-Customer
4570,Non-Customer
3006,Non-Customer
4248,V-Pet
1934,V-Pet
2449,Non-Customer
8659,Non-Customer
173,Non-Customer
8440,Non-Customer
11156,Non-Customer
8268,Non-Customer
6014,Non-Customer
1516,V-Pet
2736,Non-Customer
9573,Non-Customer
4,Non-Customer
7360,Non-Customer
2463,Non-Customer
7381,Non-Customer
3491,Non-Customer
2323,Non-Customer
5777,V-Pet
8573,Non-Customer
6663,Non-Customer
9429,Non-Customer
7964,Non-Customer
10769,Non-Customer
1653,Non-Customer
4636,V-Pet
10113,Non-Customer
7653,Non-Customer
6342,Non-Customer
8754,Non-Customer
7947,Non-Customer
2073,Non-Customer
12460,Non-Customer
6430,Non-Customer
2238,Non-Customer
2601,Non-Customer
1798,Non-Customer
5343,Non-Customer
11556,Non-Customer
10883,Non-Customer
6945,Non-Customer
4413,Non-Customer
4962,Non-Customer
10618,Non-Customer
1938,Non-Customer
5748,V-Pet
9097,Non-Customer
1188,V-Pet
9977,V-Pet
7228,V-Pet
439,V-Pet
7403,V-Pet
4137,Non-Customer
1486,V-Pet
686,Non-Customer
11888,V-Pet
10796,Non-Customer
5642,V-Pet
9005,Non-Customer
11613,Non-Customer
4133,Non-Customer
7709,Non-Customer
756,Non-Customer
9486,Non-Customer
11454,V-Auto
2690,Non-Customer
9011,Non-Customer
7908,V-Pet
11019,Non-Customer
2854,Non-Customer
9003,Non-Customer
3846,Non-Customer
10620,Non-Customer
12403,Non-Customer
11347,Non-Customer
3914,Non-Customer
1661,Non-Customer
4284,Non-Customer
5800,Non-Customer
3942,Non-Customer
8835,Non-Customer
3362,Non-Customer
7052,Non-Customer
11866,V-Pet
5804,V-Pet
9165,Non-Customer
6262,Non-Customer
3250,Non-Customer
1095,Non-Customer
8272,Non-Customer
6282,Non-Customer
2584,V-Bag
8741,Non-Customer
10989,Non-Customer
5029,Non-Customer
1505,Non-Customer
9522,Non-Customer
9032,Non-Customer
4071,Non-Customer
6872,Non-Customer
11513,Non-Customer
736,Non-Customer
5936,Non-Customer
12589,Non-Customer
1556,Non-Customer
5779,V-Bag
12003,Non-Customer
1321,Non-Customer
8834,Non-Customer
7876,Non-Customer
11656,Non-Customer
2368,Non-Customer
1098,V-Bag
8631,Non-Customer
992,Non-Customer
7864,V-Pet
3063,Non-Customer
2456,Non-Customer
9934,Non-Customer
10084,Non-Customer
3900,Non-Customer
6108,Non-Customer
11912,Non-Customer
10353,V-Pet
